"[run number]","heavy-tail-dist","step-size","num","rw-type","[step]","ticks-till-border","max-diff-msd","mean-displacement"
"114","pareto","1","190","levy","6659","8","1.6302148543445618","22.920019276323604"
"117","pareto","1","195","levy","7227","256","8.533401180854028","17.74829487724715"
"115","pareto","1","190","levy","8158","79","4.60517836905716","18.52690777238473"
"116","pareto","1","190","levy","9147","69","7.090014374531336","20.571804212495156"
"119","pareto","1","195","levy","7623","11","2.5840749851671605","19.087685797385593"
"120","pareto","1","195","levy","7569","430","13.400459274997218","18.816503352129484"
"118","pareto","1","195","levy","8636","188","10.038025773242335","20.013243812326863"
"121","pareto","1","200","levy","8642","279","9.805644629189274","18.353827957994863"
"122","pareto","1","200","levy","7382","268","9.157221507561923","18.700420212846947"
"125","pareto","1","205","levy","7371","26","1.418399543051481","16.65193429081387"
"123","pareto","1","200","levy","9397","28","2.1990586419313436","15.594560546453735"
"126","pareto","1","205","levy","7889","77","3.3017864961253114","17.403599236505443"
"124","pareto","1","200","levy","9236","87","4.26426533122503","17.739874176783665"
"127","pareto","1","205","levy","7342","8","3.6636595278944535","19.903627843895226"
"128","pareto","1","205","levy","7425","169","8.848567952674085","19.49392502660497"
"129","pareto","1","210","levy","7824","152","7.17309039689267","18.707685797920107"
"131","pareto","1","210","levy","6864","158","8.85748193089361","21.13111872994286"
"132","pareto","1","210","levy","7452","103","10.036304276341081","20.65152401998881"
"130","pareto","1","210","levy","9410","84","4.89476839378052","19.564113966429666"
"133","pareto","1","215","levy","7089","45","2.496376955775883","17.017063901979167"
"134","pareto","1","215","levy","6910","277","9.714420374842845","18.057022022869646"
"135","pareto","1","215","levy","7490","88","8.689748277727151","22.395780234151562"
"137","pareto","1","220","levy","6384","58","8.076102915129649","24.521193157101568"
"139","pareto","1","220","levy","6140","84","5.900278412426051","19.637992530945038"
"136","pareto","1","215","levy","8078","234","13.36510549737776","20.508609877299882"
"138","pareto","1","220","levy","7686","201","9.154167401942523","20.431201338549396"
"140","pareto","1","220","levy","7363","150","6.853633951584952","17.76996909391662"
"141","pareto","1","225","levy","6425","74","7.026117081890363","20.335759461965115"
"142","pareto","1","225","levy","5783","41","2.353982510838474","17.29586934117561"
"144","pareto","1","225","levy","5676","27","2.3821315945619688","18.135854791116312"
"143","pareto","1","225","levy","7766","81","4.964677397877704","19.417130694483465"
"145","pareto","1","230","levy","6851","111","8.08845640553414","23.04323757788183"
"146","pareto","1","230","levy","6645","184","8.619786005508368","20.60355884217646"
"148","pareto","1","230","levy","7605","30","2.85169335895006","20.144748808101088"
"147","pareto","1","230","levy","9206","453","13.355864367162646","20.12446774775503"
"149","pareto","1","235","levy","7131","99","5.094743316038814","19.00615507649998"
"150","pareto","1","235","levy","6783","386","12.915742736871948","21.655001647241612"
"151","pareto","1","235","levy","6910","213","11.791871973782078","22.139359809607026"
"152","pareto","1","235","levy","7835","146","8.294291890687145","21.3337910978236"
"154","pareto","1","240","levy","6712","75","4.832277605070971","18.991656548794577"
"155","pareto","1","240","levy","6762","112","7.01864069898164","19.474665162646133"
"156","pareto","1","240","levy","6920","436","11.112818276650362","21.570125067238134"
"153","pareto","1","240","levy","8046","34","3.2082273241873285","21.372720528266058"
"157","pareto","1","245","levy","7068","198","9.396218926637586","21.520399796576683"
"158","pareto","1","245","levy","6373","57","4.458354610352535","24.043016866065773"
"159","pareto","1","245","levy","6738","263","9.652259144263574","21.195938349778217"
"160","pareto","1","245","levy","6741","181","8.46659091281387","21.20393405163755"
"161","pareto","1","250","levy","9317","73","7.13918126859256","21.587145220709207"
"163","pareto","1","250","levy","7611","200","8.372851979150546","21.812808752052522"
"162","pareto","1","250","levy","8316","294","8.640875547900052","20.827436105597588"
"165","pareto","1","255","levy","6174","44","5.054994462137975","20.320275127986346"
"164","pareto","1","250","levy","6773","188","8.260710639017997","21.94473774826648"
"166","pareto","1","255","levy","7074","8","1.7000618385355422","18.810198222835933"
"168","pareto","1","255","levy","5872","135","9.569335015754396","22.386759508081532"
"167","pareto","1","255","levy","6804","118","8.16224756947332","21.85536675888344"
"169","pareto","1","260","levy","7074","190","8.030479428002435","21.013130384519457"
"170","pareto","1","260","levy","6308","107","5.028770872967131","19.477147692461497"
"171","pareto","1","260","levy","5965","113","5.916629903936812","21.751195325878548"
"172","pareto","1","260","levy","6176","101","10.82690433657704","26.092671215504712"
"173","pareto","1","265","levy","5993","17","4.082284547631279","29.629095902414406"
"174","pareto","1","265","levy","6772","401","10.307782149806464","22.50719628268566"
"175","pareto","1","265","levy","6009","267","11.53684130654122","22.646983807282023"
"176","pareto","1","265","levy","7264","75","4.099270451451572","21.217040250053262"
"177","pareto","1","270","levy","6554","41","2.966810848363634","24.325849250372944"
"179","pareto","1","270","levy","6721","254","10.409834047796386","22.930738867188914"
"181","pareto","1","275","levy","5502","235","11.369739888228873","23.430093021902067"
"180","pareto","1","270","levy","5878","28","2.5522716072805576","21.232019147928835"
"178","pareto","1","270","levy","8317","24","3.229274138092353","25.420915488148047"
"182","pareto","1","275","levy","6967","197","8.17615944095929","22.953130379012194"
"183","pareto","1","275","levy","6203","228","11.015122393333453","22.44032645778551"
"184","pareto","1","275","levy","6009","136","7.187107411861454","21.661582988434702"
"185","pareto","1","280","levy","6042","89","8.663482451624914","26.910404001305405"
"187","pareto","1","280","levy","6170","20","3.3538370787006064","25.649570629893002"
"186","pareto","1","280","levy","6691","36","2.621040931072356","21.782951163509093"
"188","pareto","1","280","levy","5804","159","8.326362517669011","23.366484225632156"
"190","pareto","1","285","levy","5694","86","8.90073300144751","28.165252865870013"
"189","pareto","1","285","levy","6007","87","6.162071248236652","22.34136493695983"
"192","pareto","1","285","levy","6888","12","1.3245751810148576","23.55986399049108"
"193","pareto","1","290","levy","6630","19","1.8753091903944883","18.405809778447825"
"194","pareto","1","290","levy","5014","233","10.492532248529574","22.892183256968885"
"191","pareto","1","285","levy","7422","483","12.916834933859597","22.926559708312098"
"195","pareto","1","290","levy","6235","107","6.920029003204851","25.395220551812322"
"196","pareto","1","290","levy","6665","239","7.478916019172917","23.07499214621485"
"197","pareto","1","295","levy","6961","4","1.38078170088951","32.79295157681232"
"198","pareto","1","295","levy","6830","98","4.302414613776911","21.110684526221643"
"200","pareto","1","295","levy","5962","397","11.36243123172202","23.37147045227512"
"199","pareto","1","295","levy","6232","78","6.02079815978651","26.2880865620503"
"201","pareto","1","300","levy","5878","21","3.348424220201456","24.87994139170423"
"202","pareto","1","300","levy","5707","3","1.9469401319358757","9.203207750670355"
"204","pareto","1","300","levy","5757","31","4.2186250760081805","32.07405143802846"
"203","pareto","1","300","levy","6936","161","6.763905139783114","21.2487493808405"
"206","cauchy","1","50","levy","12348","1","0","0"
"207","cauchy","1","50","levy","11041","1","0","0"
"205","cauchy","1","50","levy","16314","3","6.465185079477398","17.736974264010854"
"210","cauchy","1","55","levy","10963","1","0","0"
"208","cauchy","1","50","levy","13380","5","19.10972140811186","41.34428040027816"
"212","cauchy","1","55","levy","10545","1","0","0"
"215","cauchy","1","60","levy","9237","1","0","0"
"214","cauchy","1","60","levy","11970","3","7.924028208313383","50.402961847781576"
"211","cauchy","1","55","levy","10764","2","9.654356099225778","90.1984318091194"
"213","cauchy","1","60","levy","10092","2","2.658179056691194","16.414844352934217"
"216","cauchy","1","60","levy","8883","1","0","0"
"219","cauchy","1","65","levy","8076","3","7.136612536277313","30.83804375060062"
"217","cauchy","1","65","levy","8995","1","0","0"
"209","cauchy","1","55","levy","11930","2","4.5144200446405085","43.63659826938691"
"222","cauchy","1","70","levy","8270","2","3.078391298208495","18.347625878833405"
"221","cauchy","1","70","levy","8314","1","0","0"
"218","cauchy","1","65","levy","8026","5","18.81725966982469","55.0711962910447"
"220","cauchy","1","65","levy","9226","1","0","0"
"224","cauchy","1","70","levy","9922","3","18.8420022470866","117.96895447991288"
"225","cauchy","1","75","levy","8637","2","5.448412900197129","50.22158716639149"
"226","cauchy","1","75","levy","9104","1","0","0"
"229","cauchy","1","80","levy","8022","1","0","0"
"231","cauchy","1","80","levy","6436","2","7.959755197979614","78.13704948434773"
"230","cauchy","1","80","levy","6592","4","16.631768866991425","40.35037897864864"
"223","cauchy","1","70","levy","8718","5","12.45811124047485","53.79927640708326"
"227","cauchy","1","75","levy","10439","2","6.642226626762036","68.13813266727989"
"232","cauchy","1","80","levy","6965","5","16.630349362713076","70.44563102794368"
"233","cauchy","1","85","levy","6024","1","0","0"
"235","cauchy","1","85","levy","5700","4","14.610213893495787","100.08035273754477"
"234","cauchy","1","85","levy","7418","4","10.90052446147362","64.05565226987154"
"239","cauchy","1","90","levy","6352","1","0","0"
"236","cauchy","1","85","levy","7139","1","0","0"
"237","cauchy","1","90","levy","9480","1","0","0"
"240","cauchy","1","90","levy","6347","2","3.1317375265668392","33.68794073966717"
"238","cauchy","1","90","levy","7050","1","0","0"
"243","cauchy","1","95","levy","6264","2","8.404646024308828","98.0775743831138"
"241","cauchy","1","95","levy","5216","1","0","0"
"244","cauchy","1","95","levy","7768","1","0","0"
"228","cauchy","1","75","levy","8266","1","0","0"
"245","cauchy","1","100","levy","6056","7","13.447657386449514","51.271958634102226"
"246","cauchy","1","100","levy","5223","3","10.256176125357735","61.472102907080064"
"249","cauchy","1","105","levy","4786","2","7.870312069521404","122.03371206556258"
"242","cauchy","1","95","levy","7228","4","9.903681572453532","64.92357145143885"
"248","cauchy","1","100","levy","5638","4","13.126315176717647","87.081746448293"
"247","cauchy","1","100","levy","5796","1","0","0"
"251","cauchy","1","105","levy","5156","2","6.572363741968287","74.14474024074427"
"252","cauchy","1","105","levy","5544","3","7.691280797193875","48.563394001860644"
"253","cauchy","1","110","levy","5420","1","0","0"
"254","cauchy","1","110","levy","5483","3","6.277721869588853","79.51197646489011"
"256","cauchy","1","110","levy","5773","1","0","0"
"255","cauchy","1","110","levy","5955","2","4.950047290746318","47.39165327810856"
"257","cauchy","1","115","levy","4587","1","0","0"
"258","cauchy","1","115","levy","5392","1","0","0"
"250","cauchy","1","105","levy","6323","2","7.300467729785682","79.76281276426893"
"259","cauchy","1","115","levy","5675","1","0","0"
"261","cauchy","1","120","levy","4208","2","6.572514948656519","53.00343140799013"
"260","cauchy","1","115","levy","5175","2","4.831205709784665","107.28808489247076"
"264","cauchy","1","120","levy","4343","2","10.645523939764267","96.5846625792067"
"265","cauchy","1","125","levy","5034","1","0","0"
"263","cauchy","1","120","levy","5744","1","0","0"
"262","cauchy","1","120","levy","5237","1","0","0"
"267","cauchy","1","125","levy","5039","1","0","0"
"268","cauchy","1","125","levy","4743","7","16.079505328226706","82.70900736442817"
"269","cauchy","1","130","levy","4261","2","11.78476559226605","135.26209047536562"
"270","cauchy","1","130","levy","4386","1","0","0"
"271","cauchy","1","130","levy","3739","7","22.74542827127317","162.30141120162224"
"266","cauchy","1","125","levy","5732","1","0","0"
"272","cauchy","1","130","levy","4030","1","0","0"
"273","cauchy","1","135","levy","4357","1","0","0"
"274","cauchy","1","135","levy","4401","2","4.1352029689850704","51.131700067229374"
"275","cauchy","1","135","levy","4454","3","9.185715886778555","98.1223616594844"
"279","cauchy","1","140","levy","3853","1","0","0"
"277","cauchy","1","140","levy","4772","1","0","0"
"276","cauchy","1","135","levy","4844","2","9.452325201582735","160.86416397052054"
"281","cauchy","1","145","levy","3776","3","12.827471653147857","62.7600677552993"
"282","cauchy","1","145","levy","4076","1","0","0"
"280","cauchy","1","140","levy","4816","2","9.553659573127055","92.86170276423272"
"278","cauchy","1","140","levy","4200","1","0","0"
"283","cauchy","1","145","levy","4227","1","0","0"
"285","cauchy","1","150","levy","3585","1","0","0"
"284","cauchy","1","145","levy","4831","1","0","0"
"287","cauchy","1","150","levy","3283","1","0","0"
"286","cauchy","1","150","levy","4074","1","0","0"
"290","cauchy","1","155","levy","3233","4","17.992031709423905","128.2153988811979"
"289","cauchy","1","155","levy","3295","3","9.372256034618768","97.3376143814618"
"293","cauchy","1","160","levy","3556","2","4.228524242678485","33.58010602808046"
"288","cauchy","1","150","levy","4311","4","16.72179920132448","59.426253054639325"
"292","cauchy","1","155","levy","4184","1","0","0"
"295","cauchy","1","160","levy","3393","3","9.83715824449753","104.82581032225744"
"291","cauchy","1","155","levy","4744","1","0","0"
"298","cauchy","1","165","levy","3157","1","0","0"
"294","cauchy","1","160","levy","3096","2","6.1839964751367","83.24357001565953"
"297","cauchy","1","165","levy","3757","2","5.710477804953583","61.257567434286926"
"296","cauchy","1","160","levy","4095","1","0","0"
"299","cauchy","1","165","levy","3220","2","6.182356873922924","182.46947906761017"
"300","cauchy","1","165","levy","3423","2","7.449955920695828","88.84453284504106"
"303","cauchy","1","170","levy","3231","1","0","0"
"304","cauchy","1","170","levy","3464","6","13.238130196092804","92.36614055035238"
"305","cauchy","1","175","levy","3264","3","5.414686701417031","56.62630232995055"
"302","cauchy","1","170","levy","4407","1","0","0"
"307","cauchy","1","175","levy","3324","2","8.273101184658985","83.00380591725248"
"308","cauchy","1","175","levy","3311","1","0","0"
"306","cauchy","1","175","levy","3640","2","9.300434429783126","75.88503023599664"
"309","cauchy","1","180","levy","3448","1","0","0"
"301","cauchy","1","170","levy","3053","1","0","0"
"310","cauchy","1","180","levy","3396","1","0","0"
"311","cauchy","1","180","levy","2877","2","9.895044505303904","53.540570199077635"
"313","cauchy","1","185","levy","3575","1","0","0"
"312","cauchy","1","180","levy","3474","2","3.413575178268297","9.44255560000277"
"314","cauchy","1","185","levy","3069","1","0","0"
"315","cauchy","1","185","levy","2853","1","0","0"
"318","cauchy","1","190","levy","2783","1","0","0"
"316","cauchy","1","185","levy","2942","1","0","0"
"319","cauchy","1","190","levy","3121","2","7.967982855102884","247.73211407656444"
"317","cauchy","1","190","levy","4384","1","0","0"
"320","cauchy","1","190","levy","3170","1","0","0"
"321","cauchy","1","195","levy","3246","1","0","0"
"323","cauchy","1","195","levy","2727","1","0","0"
"322","cauchy","1","195","levy","2850","1","0","0"
"326","cauchy","1","200","levy","2701","3","8.466222587430819","97.87339443812587"
"325","cauchy","1","200","levy","2913","1","0","0"
"327","cauchy","1","200","levy","2688","1","0","0"
"328","cauchy","1","200","levy","2775","3","9.67545640828127","84.90137530028991"
"329","cauchy","1","205","levy","2993","2","8.81138494565824","72.50078449124516"
"324","cauchy","1","195","levy","2908","4","14.262244828980089","151.60291712560442"
"330","cauchy","1","205","levy","2742","1","0","0"
"332","cauchy","1","205","levy","2555","3","12.875559351237797","130.38324784784913"
"331","cauchy","1","205","levy","3066","1","0","0"
"333","cauchy","1","210","levy","2810","1","0","0"
"334","cauchy","1","210","levy","2843","2","8.883147788432677","93.2439046851279"
"337","cauchy","1","215","levy","2843","1","0","0"
"336","cauchy","1","210","levy","3143","2","10.576253719990925","109.1929609222338"
"338","cauchy","1","215","levy","2470","1","0","0"
"335","cauchy","1","210","levy","3865","2","5.174455745577213","40.67803272964195"
"340","cauchy","1","215","levy","2460","3","11.413856667350382","142.81765230547447"
"339","cauchy","1","215","levy","2823","3","10.61780522691294","111.21604367108708"
"341","cauchy","1","220","levy","3420","2","5.749418153689624","144.98095100461245"
"344","cauchy","1","220","levy","2839","1","0","0"
"343","cauchy","1","220","levy","2713","1","0","0"
